date,open,high,low,close,volume
2020-08-06,72.64,75.1,72.57,74.32,1360570
2020-08-05,72.18,73.54,71.21,72.57,1308080
2020-08-04,71.86,72.05,71.15,72.05,1069170
2020-08-03,69.92,71.21,69.72,70.69,860190
2020-07-31,69.27,70.69,68.94,69.27,1164480
2020-07-30,69.92,70.89,69.14,70.56,1226470
2020-07-29,70.24,70.5,68.3,68.62,1497450
2020-07-28,67.33,71.15,67.33,71.15,1662200
2020-07-27,69.33,69.66,66.94,66.94,2947220
2020-07-24,73.93,73.93,70.56,71.92,2456450
2020-07-23,73.93,74.19,73.48,73.93,1097780
2020-07-22,74.71,75.1,73.86,73.86,1311350
2020-07-21,74.9,75.29,74.19,75.1,1970890
2020-07-20,75.1,75.55,74.77,74.9,829620
2020-07-17,75.55,76.0,75.42,75.61,633510
2020-07-16,75.55,76.07,75.22,76.07,1608569
2020-07-15,75.1,75.74,75.1,75.1,1785500
2020-07-14,73.93,74.58,73.74,74.58,776870
2020-07-13,74.64,74.97,74.0,74.32,943850
2020-07-10,75.1,75.35,74.64,74.64,1696180
2020-07-09,74.77,75.55,74.77,75.03,1606110
2020-07-08,75.1,75.1,74.77,74.77,846270
2020-07-07,75.42,75.81,75.1,75.1,1024960
2020-07-06,74.12,75.48,74.0,75.42,1834884
2020-07-03,73.15,73.93,73.02,73.86,789290
2020-07-02,74.32,74.38,73.15,73.15,720480
2020-07-01,72.96,74.45,72.51,74.25,450020
2020-06-30,73.15,73.48,72.44,72.96,797960
2020-06-29,73.8,74.0,71.28,72.44,1519040
2020-06-26,74.51,74.83,73.74,74.06,545750
2020-06-25,74.44,74.44,73.68,74.38,572770
2020-06-24,74.38,75.66,74.38,74.83,750960
2020-06-23,74.12,74.38,73.87,74.12,1203470
2020-06-22,73.48,74.06,73.36,73.74,867620
2020-06-19,73.61,74.44,73.48,73.48,1512590
2020-06-18,73.87,74.51,72.91,73.61,523160
2020-06-17,74.76,74.89,73.74,73.87,513570
2020-06-16,73.23,75.08,72.85,74.76,1660350
2020-06-15,76.68,77.26,71.57,71.57,2158870
2020-06-12,75.4,76.55,73.23,75.4,2644330
2020-06-11,78.6,79.88,77.32,78.15,1158900
2020-06-10,80.51,80.51,78.47,78.6,1345580
2020-06-09,78.66,80.51,78.66,79.88,1729320
2020-06-08,76.17,78.85,76.1,78.47,1544750
2020-06-05,75.27,76.17,74.57,76.17,1076470
2020-06-04,74.76,75.34,74.76,75.27,851380
2020-06-03,74.25,75.46,73.87,74.51,1447080
2020-06-02,74.19,74.76,73.93,74.12,891910
2020-06-01,73.55,74.76,73.55,74.19,1147020
2020-05-29,72.53,73.61,72.53,73.48,1677080
2020-05-28,73.48,74.12,73.36,73.36,1084500
2020-05-27,75.21,75.27,73.48,73.48,1108350
2020-05-26,75.4,75.4,73.61,75.15,1010170
2020-05-25,73.17,75.15,72.91,75.15,1741590
2020-05-22,73.1,73.36,72.53,73.1,1083060
2020-05-21,72.85,73.48,72.53,73.48,1871950
2020-05-20,71.89,73.1,71.89,72.85,1449680
2020-05-19,72.72,73.1,71.76,71.95,1669330
2020-05-18,70.8,71.44,69.65,70.99,1228780
2020-05-15,72.21,72.53,69.91,70.8,3289610
2020-05-14,71.95,72.78,71.89,72.21,1397750
2020-05-13,72.33,73.48,70.29,72.65,3751130
2020-05-12,69.33,73.1,68.63,72.78,2984650
2020-05-11,67.1,69.33,66.9,69.33,1892200
2020-05-08,66.78,68.76,66.46,67.1,4029283
2020-05-07,64.92,66.33,64.86,66.07,3595750
2020-05-06,64.35,64.86,63.71,64.86,2728300
2020-05-05,63.13,64.47,62.62,64.22,2952460
2020-05-04,61.98,63.26,61.98,62.37,1468220
2020-04-29,63.58,63.84,63.26,63.26,2055060
2020-04-28,65.69,65.82,63.71,64.22,1575520
2020-04-27,68.05,68.05,65.69,65.69,1950560
2020-04-24,63.45,65.69,62.3,65.69,3944850
2020-04-23,63.0,63.0,61.28,61.41,1573180
2020-04-22,61.41,62.37,61.22,62.3,2211100
2020-04-21,63.9,63.9,61.22,61.86,4771420
2020-04-20,63.9,64.67,63.9,63.9,1942150
2020-04-17,63.9,63.96,63.26,63.45,2532090
2020-04-16,63.45,63.58,63.2,63.45,2012390
2020-04-15,63.71,63.71,63.39,63.39,2002670
2020-04-14,63.58,63.71,63.07,63.26,1811600
2020-04-13,63.64,63.77,62.81,63.32,1358800
2020-04-10,63.9,63.9,62.68,63.64,1388790
2020-04-09,63.84,64.47,63.39,63.96,1961110
2020-04-08,62.62,63.26,61.66,63.26,2349640
2020-04-07,61.66,63.26,61.22,62.94,3196320
2020-04-06,61.66,61.73,60.7,61.47,1905550
2020-04-03,60.38,61.02,60.07,60.7,1954430
2020-04-01,58.15,60.07,58.15,60.07,1155730
2020-03-31,59.11,59.68,57.51,58.15,2112640
2020-03-30,57.51,59.11,56.87,58.28,2309790
2020-03-27,59.43,60.9,58.79,60.13,3605950
2020-03-26,58.98,60.7,56.74,60.07,4702830
2020-03-25,57.89,58.85,57.57,58.79,3155180
2020-03-24,53.48,56.42,53.48,55.02,1739530
2020-03-23,56.93,56.93,53.48,53.48,2187710
2020-03-20,56.87,58.34,56.87,57.51,3097030
2020-03-19,59.43,60.07,56.87,56.87,2774560
2020-03-18,61.47,62.49,60.7,60.7,1365310
2020-03-17,61.34,61.6,60.7,61.34,2162730
2020-03-16,63.32,63.39,61.66,61.98,1330630
2020-03-13,60.83,64.28,60.83,63.32,2515220
2020-03-12,62.11,64.86,61.98,64.47,3141600
2020-03-11,65.18,67.1,63.39,64.92,2657150
2020-03-10,61.34,65.05,61.34,64.99,2356200
2020-03-09,63.9,65.5,61.98,61.98,2576790
2020-03-06,66.78,66.97,66.2,66.58,1114920
2020-03-05,67.1,67.67,66.78,66.78,895470
2020-03-04,67.29,67.73,66.78,66.97,1151200
2020-03-03,67.41,67.86,66.84,67.29,2079800
2020-03-02,66.78,67.41,66.33,66.78,1742600
2020-02-28,67.29,67.8,65.82,66.78,8437930
2020-02-27,67.1,68.63,66.33,68.63,2049670
2020-02-26,68.18,68.18,67.1,67.1,1822320
2020-02-25,67.92,69.33,67.73,69.01,1840220
2020-02-24,68.37,68.88,67.73,67.99,1090030
2020-02-21,68.69,69.91,68.69,69.33,1484500
2020-02-20,68.37,68.69,67.92,67.99,724620
2020-02-19,67.1,68.18,67.1,67.99,794470
2020-02-18,68.88,68.88,67.29,67.41,1078500
2020-02-17,68.24,68.76,68.24,68.69,1073350
2020-02-14,68.5,68.63,68.12,68.12,884520
2020-02-13,68.5,68.69,68.12,68.31,713560
2020-02-12,69.01,69.01,68.5,68.5,838170
2020-02-11,69.65,69.65,68.37,68.5,1246970
2020-02-10,69.65,69.91,68.56,69.65,910510
2020-02-07,68.82,70.61,68.76,70.42,2708530
2020-02-06,67.73,69.4,67.67,68.69,2327860
2020-02-05,67.99,68.82,66.01,68.12,2035750
2020-02-04,70.23,70.29,66.52,67.1,1969040
2020-02-03,64.86,70.61,64.54,69.2,2628130
2020-01-31,74.38,74.51,69.33,69.33,2643270
2020-01-30,76.04,76.55,74.25,74.51,2478910
2020-01-22,77.32,77.89,77.32,77.51,2841760
2020-01-21,76.04,77.89,75.78,77.32,1755200
2020-01-20,76.04,76.17,75.66,76.04,1647460
2020-01-17,75.53,75.78,75.27,75.78,598520
2020-01-16,75.27,75.72,74.89,75.53,686590
2020-01-15,75.27,75.34,74.89,75.27,796740
2020-01-14,75.02,75.46,74.83,75.27,735180
2020-01-13,76.04,76.04,75.02,75.02,619820
2020-01-10,75.78,76.17,75.66,75.98,985510
2020-01-09,76.04,76.36,75.66,75.78,1402040
2020-01-08,75.72,75.91,75.08,75.91,837710
2020-01-07,75.08,75.91,75.08,75.72,459520
2020-01-06,75.4,75.53,74.64,75.02,595916
2020-01-03,75.53,76.04,75.53,75.59,625390
2020-01-02,74.76,75.53,74.44,75.34,352700
2019-12-31,76.04,76.04,74.38,74.44,487640
2019-12-30,75.27,75.4,74.44,74.44,672140
2019-12-27,74.76,75.72,74.12,75.53,383460
2019-12-26,75.27,75.4,74.76,74.76,445150
2019-12-25,75.71,75.71,74.57,74.76,541190
2019-12-24,74.76,75.27,74.76,75.14,637000
2019-12-23,76.03,76.03,74.76,74.76,822430
2019-12-20,76.03,76.22,75.71,76.03,1872570
2019-12-19,75.14,76.03,75.14,75.84,2140810
2019-12-18,74.38,75.4,74.32,75.14,1789930
2019-12-17,75.27,75.27,74.19,74.19,1092900
2019-12-16,75.08,75.27,74.57,75.21,919900
2019-12-13,75.59,75.97,74.76,74.76,1098400
2019-12-12,75.4,75.71,75.33,75.52,1135741
2019-12-11,74.57,75.14,74.32,75.14,1371940
2019-12-10,74.83,75.21,74.45,74.89,1809404
2019-12-09,73.68,74.89,73.68,74.83,1429230
2019-12-06,74.7,74.7,73.68,73.68,1135410
2019-12-05,75.84,75.84,74.64,74.64,2633170
2019-12-04,73.75,75.27,73.75,75.27,771910
2019-12-03,74.64,74.64,73.56,73.75,1743840
2019-12-02,76.98,76.98,74.95,74.95,1696990
2019-11-29,77.3,77.55,76.79,76.98,2057440
2019-11-28,77.36,77.49,76.28,77.36,1245380
2019-11-27,78.37,78.37,77.36,77.36,366920
2019-11-26,77.87,78.56,77.74,77.93,1771390
2019-11-25,77.42,78.12,76.41,77.87,830740
2019-11-22,77.55,78.06,76.85,76.98,7449600
2019-11-21,78.25,78.44,77.11,77.3,1720660
2019-11-20,78.88,79.07,78.12,78.56,1450700
2019-11-19,76.28,78.82,76.28,78.82,1178610
2019-11-18,77.93,78.18,76.28,76.54,1701470
2019-11-15,79.83,79.83,76.03,77.93,2384360
2019-11-14,79.83,80.08,79.58,79.77,755470
2019-11-13,80.78,80.78,79.45,79.51,3851530
2019-11-12,81.92,81.92,80.66,80.78,2082480
2019-11-11,81.86,82.49,81.73,81.92,945500
2019-11-08,81.8,82.56,81.67,81.86,1272810
2019-11-07,82.05,82.24,81.54,81.8,966170
2019-11-06,81.73,82.68,81.42,82.43,1584050
2019-11-05,83.19,83.19,81.86,81.86,2093520
2019-11-04,84.27,84.27,82.75,83.19,2257970
2019-11-01,82.49,84.27,82.49,83.89,969370
2019-10-31,83.63,83.63,81.6,82.37,2915480
2019-10-30,85.15,85.41,83.0,83.63,1390430
2019-10-29,84.71,85.47,84.65,84.96,664280
2019-10-28,85.22,85.79,84.65,84.77,558360
2019-10-25,84.01,85.22,83.95,85.22,816560
2019-10-24,83.76,84.52,83.76,84.01,520890
2019-10-23,83.95,84.08,83.13,83.82,847820
2019-10-22,84.9,85.15,83.82,83.95,1577090
2019-10-21,83.95,85.85,83.57,84.65,2006630
2019-10-18,83.32,84.27,83.32,83.95,1173840
2019-10-17,82.62,83.89,82.49,83.0,1430520
2019-10-16,81.29,82.94,81.29,82.62,1481580
2019-10-15,81.42,82.05,80.91,81.29,1393260
2019-10-14,81.73,81.73,81.04,81.48,891850
2019-10-11,80.46,81.1,80.4,81.1,651310
2019-10-10,80.28,81.42,80.28,80.46,442150
2019-10-09,81.6,81.6,80.34,80.46,696450
2019-10-08,81.48,81.92,81.48,81.73,537440
2019-10-07,81.35,82.37,81.22,81.8,833680
2019-10-04,81.8,82.94,81.42,81.48,841540
2019-10-03,79.83,81.73,79.51,81.73,825310
2019-10-02,80.78,80.97,79.96,80.46,2177220
2019-10-01,82.05,82.18,80.91,81.1,1207380
2019-09-30,82.43,82.81,81.98,82.18,1021560
2019-09-27,82.37,83.06,81.98,82.43,1183530
2019-09-26,80.53,82.43,80.15,82.37,1613560
2019-09-25,80.02,80.4,79.51,80.08,617630
2019-09-24,78.88,80.84,78.75,80.4,1471450
2019-09-23,77.93,79.26,77.74,78.88,1560140
2019-09-20,78.37,78.37,77.36,77.36,1623350
2019-09-19,78.25,78.5,77.61,78.31,725700
2019-09-18,77.3,78.5,77.11,78.37,972940
2019-09-17,76.98,77.93,76.47,77.61,482570
2019-09-16,76.98,76.98,76.09,76.98,640710
2019-09-13,76.16,76.34,75.72,76.09,503530
2019-09-12,76.34,76.84,75.66,76.03,640870
2019-09-11,77.15,77.28,76.09,76.09,698850
2019-09-10,77.46,77.46,76.84,77.09,1056820
2019-09-09,76.65,77.59,76.34,77.59,698850
2019-09-06,76.03,76.72,76.03,76.53,395980
2019-09-05,77.4,77.4,76.03,76.03,847520
2019-09-04,77.28,77.28,76.4,77.15,653540
2019-09-03,76.65,77.46,76.65,77.28,1068840
2019-08-30,76.65,77.4,76.47,76.65,797090
2019-08-29,74.78,76.65,74.66,76.65,928124
2019-08-28,74.78,74.85,74.29,74.41,521700
2019-08-27,75.72,75.91,74.16,74.16,943130
2019-08-26,76.03,76.16,74.91,75.1,916770
2019-08-23,77.34,77.4,76.65,76.65,971830
2019-08-22,77.22,77.46,77.15,77.28,549570
2019-08-21,77.28,77.46,76.97,77.22,667860
2019-08-20,77.84,77.84,77.34,77.53,1387020
2019-08-19,77.59,78.03,77.53,77.84,758210
2019-08-16,75.41,78.34,75.1,77.34,1107270
2019-08-15,73.1,76.03,73.1,76.03,794120
2019-08-14,74.29,74.72,73.97,73.97,677360
2019-08-13,74.78,74.91,73.54,73.54,1278780
2019-08-12,75.41,75.41,75.03,75.16,547330
2019-08-09,75.34,75.84,75.28,75.41,726150
2019-08-08,75.41,75.78,74.91,75.34,670640
2019-08-07,74.91,75.91,74.91,75.41,731780
2019-08-06,75.41,75.41,74.29,74.91,938500
2019-08-05,76.97,77.53,76.03,76.03,1182750
2019-08-02,76.97,77.4,76.84,77.28,947810
2019-08-01,76.97,77.59,76.78,77.4,902790
2019-07-31,76.97,77.28,76.59,76.78,10229950
2019-07-30,77.9,78.27,76.97,76.97,921500
2019-07-29,77.34,77.53,76.65,76.97,1168602
2019-07-26,78.09,78.46,77.59,77.59,576110
2019-07-25,77.9,78.21,77.9,77.96,736030
2019-07-24,78.52,79.08,78.03,78.27,743800
2019-07-23,78.21,78.27,77.78,78.15,814550
2019-07-22,78.83,78.83,78.21,78.21,791980
2019-07-19,77.65,79.21,77.65,79.08,1381230
2019-07-18,77.9,78.15,77.59,77.65,807720
2019-07-17,77.28,78.46,77.22,78.15,1140360
2019-07-16,77.15,77.4,76.97,77.28,1154920
2019-07-15,77.22,77.28,76.78,76.78,703320
2019-07-12,78.03,78.09,77.28,77.28,370730
2019-07-11,78.21,78.21,77.9,78.03,530850
2019-07-10,77.9,78.21,77.78,77.9,420940
2019-07-09,77.4,77.9,77.03,77.9,7666169
2019-07-08,78.34,78.34,77.28,77.4,993000
2019-07-05,78.65,78.9,78.34,78.65,620290
2019-07-04,78.65,78.9,78.59,78.65,823870
2019-07-03,78.03,78.71,77.78,78.52,929370
2019-07-02,77.9,78.59,77.65,77.96,950640
2019-07-01,76.65,77.96,76.65,77.9,2133320
2019-06-28,76.65,76.78,75.72,76.65,1027810
2019-06-27,76.97,77.15,76.59,76.72,1210000
2019-06-26,76.72,77.22,76.65,76.97,834570
2019-06-25,76.72,77.4,76.72,76.9,1216700
2019-06-24,78.46,78.46,76.72,76.72,743320
2019-06-21,76.84,78.21,76.84,78.21,2900880
2019-06-20,76.97,76.97,76.72,76.84,1010200
2019-06-19,76.65,77.09,76.65,76.9,1011940
2019-06-18,76.65,77.09,76.65,76.65,1195080
2019-06-17,77.09,77.15,76.53,77.09,1193830
2019-06-14,76.65,77.4,76.59,77.09,1566810
2019-06-13,78.03,78.03,76.53,76.78,1529590
2019-06-12,78.03,78.4,77.96,78.03,1199880
2019-06-11,79.15,79.15,78.15,78.21,851600
2019-06-10,79.15,79.64,78.46,79.08,760160
2019-06-07,78.71,79.4,78.71,78.9,536140
2019-06-06,79.46,79.64,78.46,78.83,2950560
2019-06-05,80.14,80.52,79.15,79.46,458780
2019-06-04,79.15,79.46,78.84,79.21,571530
2019-06-03,79.76,80.13,78.28,78.84,760590
2019-05-31,80.93,81.18,79.76,79.76,755270
2019-05-30,81.8,81.92,81.0,81.0,542710
2019-05-29,81.55,82.35,81.18,81.86,271730
2019-05-28,82.54,82.84,81.12,81.3,708790
2019-05-27,80.69,82.54,80.01,82.54,320060
2019-05-24,80.69,82.23,80.32,80.38,765150
2019-05-23,80.81,81.92,80.81,81.36,512200
2019-05-22,82.54,83.15,81.24,81.36,619370
2019-05-21,84.38,84.38,82.23,82.23,812310
2019-05-20,83.15,84.75,82.97,84.69,500900
2019-05-17,84.08,84.08,83.46,83.52,512110
2019-05-16,83.34,84.01,83.15,84.01,925150
2019-05-15,83.46,84.01,82.78,83.52,663180
2019-05-14,81.43,84.01,81.43,83.46,1675930
2019-05-13,79.95,82.47,79.95,82.47,1297430
2019-05-10,79.15,80.13,79.15,80.13,466690
2019-05-09,79.15,79.52,78.84,78.96,357680
2019-05-08,78.9,79.52,78.84,78.84,664160
2019-05-07,80.01,80.07,79.58,79.76,767480
2019-05-06,80.26,80.26,78.84,79.52,368910
2019-05-03,80.69,80.69,80.01,80.69,486390
2019-05-02,80.07,80.75,79.89,80.07,736990
2019-04-26,79.95,80.26,79.64,79.95,745240
2019-04-25,79.82,79.89,79.02,79.76,491330
2019-04-24,78.72,79.76,78.47,79.76,597740
2019-04-23,78.9,79.76,78.04,78.22,4134530
2019-04-22,80.69,81.3,79.58,79.82,1728290
2019-04-19,83.46,83.52,81.61,81.92,599290
2019-04-18,83.15,83.46,83.09,83.27,701240
2019-04-17,84.01,84.32,83.09,83.15,1101200
2019-04-16,83.15,84.01,83.15,83.77,514140
2019-04-12,83.52,83.83,83.09,83.58,684520
2019-04-11,83.34,83.89,83.34,83.52,553850
2019-04-10,83.15,84.08,83.15,83.34,873110
2019-04-09,84.94,84.94,83.15,83.4,1175130
2019-04-08,84.63,84.81,84.08,84.51,669810
2019-04-05,85.0,85.0,83.95,83.95,1191140
2019-04-04,85.24,86.11,85.0,85.0,469730
2019-04-03,85.62,85.62,84.75,85.31,683970
2019-04-02,86.17,86.17,84.57,85.62,1761960
2019-04-01,83.46,85.37,83.15,85.37,947720
2019-03-29,83.27,84.08,83.03,83.03,1357400
2019-03-28,84.01,84.08,83.27,83.27,906010
2019-03-27,84.14,84.51,83.95,84.08,682000
2019-03-26,84.08,84.63,83.77,84.08,684470
2019-03-25,82.97,84.08,82.9,84.08,582580
2019-03-22,83.77,84.38,83.46,84.08,526570
2019-03-21,85.62,86.17,83.77,83.77,885480
2019-03-20,84.08,85.31,83.27,85.31,1393620
2019-03-19,85.0,85.0,84.14,84.32,1343978
2019-03-18,85.0,85.37,84.69,85.0,910690
2019-03-15,84.51,85.0,84.08,84.38,1274050
2019-03-14,85.62,85.62,84.2,84.51,1621070
2019-03-13,85.92,86.29,85.12,85.18,616010
2019-03-12,85.0,85.92,85.0,85.62,940360
2019-03-11,84.08,85.55,84.08,84.75,823100
2019-03-08,85.62,85.92,83.52,84.38,1325930
2019-03-07,87.03,87.46,85.92,86.05,1140520
2019-03-06,87.46,87.96,85.31,86.85,993780
2019-03-05,87.77,87.96,87.22,87.46,1270350
2019-03-04,87.16,88.63,87.16,88.02,978760
2019-03-01,88.63,88.63,87.09,87.09,1259348
2019-02-28,91.47,91.47,86.91,86.91,1596450
2019-02-27,90.11,92.39,90.11,90.97,540750
2019-02-26,92.39,93.62,89.31,89.99,1951120
2019-02-25,91.77,93.99,91.59,93.38,1321040
2019-02-22,91.77,92.08,91.34,91.71,814320
2019-02-21,88.39,91.84,88.08,91.47,1939260
2019-02-20,88.08,88.39,87.96,88.08,1846940
2019-02-19,88.08,88.26,87.71,87.83,2452200
2019-02-18,86.48,87.77,86.42,87.46,1230210
2019-02-15,86.23,86.42,85.92,86.35,910160
2019-02-14,85.18,86.42,85.0,85.86,1541580
2019-02-13,85.0,85.24,83.89,85.18,859580
2019-02-12,85.0,85.12,84.38,85.0,2275750
2019-02-11,83.15,84.94,83.09,84.38,1434710
2019-02-01,83.64,83.64,81.92,83.15,768950
2019-01-31,84.08,84.08,82.23,83.15,1162290
2019-01-30,84.14,84.14,83.46,83.46,387700
2019-01-29,84.38,84.38,83.46,84.08,398010
2019-01-28,84.08,84.14,83.71,84.08,616130
2019-01-25,83.77,83.95,83.52,83.71,976070
2019-01-24,83.15,83.46,82.72,83.46,2471290
2019-01-23,83.09,83.15,82.41,82.84,1930730
2019-01-22,82.66,83.15,81.92,82.54,474040
2019-01-21,82.6,82.6,81.49,82.41,724470
2019-01-18,81.92,83.09,81.92,82.54,545600
2019-01-17,81.92,82.17,81.06,81.43,840870
2019-01-16,82.54,82.97,81.3,81.92,945330
2019-01-15,83.15,83.27,82.54,83.09,598510
2019-01-14,81.92,83.15,81.86,83.15,759500
2019-01-11,81.12,82.54,81.12,82.54,1039110
2019-01-10,81.24,81.3,80.63,81.12,344240
2019-01-09,80.07,81.61,79.46,81.24,808720
2019-01-08,80.93,80.93,79.27,80.07,652140
2019-01-07,78.66,80.69,77.3,80.69,967990
2019-01-04,75.45,76.99,74.53,76.99,498470
2019-01-03,76.38,76.38,74.9,75.7,949730
2019-01-02,74.84,76.38,74.53,76.38,403570
2018-12-28,76.38,77.11,73.91,73.91,1013580
2018-12-27,76.38,77.55,75.88,75.88,772610
2018-12-26,76.13,76.13,74.84,75.76,670520
2018-12-25,75.88,76.19,75.15,76.13,349610
2018-12-24,75.15,77.29,75.15,76.74,459230
2018-12-21,76.13,76.37,74.6,74.84,1901570
2018-12-20,78.82,78.82,77.1,77.1,539710
2018-12-19,80.1,80.34,78.82,78.88,484090
2018-12-18,79.73,80.65,79.73,80.46,940510
2018-12-17,82.48,82.48,81.81,81.81,1286020
2018-12-14,82.48,82.72,82.11,82.48,389410
2018-12-13,81.87,83.09,81.87,82.48,2222376
2018-12-12,81.93,82.42,81.26,81.87,1579450
2018-12-11,82.36,82.79,81.56,82.36,800980
2018-12-10,81.81,83.4,81.56,82.48,1055080
2018-12-07,80.71,82.24,80.71,81.81,924420
2018-12-06,80.65,81.14,79.36,80.46,1400610
2018-12-05,82.18,82.6,80.71,81.26,1107160
2018-12-04,81.87,83.4,81.62,83.4,1787760
2018-12-03,78.2,81.87,78.2,81.62,1482310
2018-11-30,76.98,78.51,76.98,78.2,2013560
2018-11-29,78.51,78.51,77.17,77.17,1439080
2018-11-28,76.98,78.82,76.98,78.2,1530740
2018-11-27,76.06,77.9,75.27,77.29,2982324
2018-11-26,72.22,75.39,72.09,75.21,2012380
2018-11-23,73.26,73.26,71.79,72.09,571640
2018-11-22,72.83,73.5,72.83,73.38,1209910
2018-11-21,70.87,72.83,70.69,72.83,1113540
2018-11-20,70.51,71.24,70.44,71.18,920540
2018-11-19,70.87,71.06,70.2,70.51,739450
2018-11-16,71.48,71.79,70.26,70.26,566540
2018-11-15,71.79,72.09,70.26,71.48,556360
2018-11-14,70.87,72.28,70.75,71.79,674260
2018-11-13,70.38,71.36,70.14,70.87,507230
2018-11-12,70.44,71.48,70.32,71.48,596940
2018-11-09,72.09,72.83,71.42,71.48,728150
2018-11-08,73.81,73.93,73.01,73.32,815890
2018-11-07,71.91,73.62,71.91,73.01,1339350
2018-11-06,71.18,72.58,70.57,71.91,1791760
2018-11-05,71.54,72.16,70.2,71.18,1271100
2018-11-02,69.83,72.58,69.83,72.4,1912660
2018-11-01,71.48,71.48,68.12,69.83,1724930
2018-10-31,71.67,72.09,69.96,70.93,1075800
2018-10-30,73.32,73.32,71.67,71.67,535070
2018-10-29,74.23,74.23,72.52,73.32,488810
2018-10-26,74.48,74.54,73.87,74.23,643020
2018-10-25,73.32,73.87,71.54,73.32,1154690
2018-10-24,75.45,75.45,74.48,74.9,1202160
2018-10-23,76.8,76.8,74.36,75.45,1904560
2018-10-22,76.98,77.47,76.86,76.86,1291450
2018-10-19,76.43,77.47,75.82,77.47,2097210
2018-10-18,77.53,77.59,76.92,76.98,468180
2018-10-17,77.9,77.9,77.17,77.53,800670
2018-10-16,76.98,77.23,76.49,76.98,2886540
2018-10-15,78.82,78.82,76.74,76.8,692180
2018-10-12,77.59,78.63,76.13,78.51,957810
2018-10-11,75.15,78.82,75.15,77.59,1182360
2018-10-10,79.73,79.98,79.3,79.43,861650
2018-10-09,80.77,81.26,79.92,79.98,812460
2018-10-08,81.93,82.3,81.26,81.26,566750
2018-10-05,83.09,83.15,82.48,82.6,519180
2018-10-04,83.64,83.7,83.03,83.64,304620
2018-10-03,83.7,83.76,83.4,83.64,1201280
2018-10-02,82.48,84.07,82.48,83.7,924540
2018-10-01,83.58,83.7,83.09,83.28,1730980
2018-09-28,84.62,84.86,83.89,83.89,674020
2018-09-27,83.7,85.54,83.58,84.62,980840
2018-09-26,83.64,83.64,83.28,83.4,418120
2018-09-25,83.7,83.76,83.21,83.64,480150
2018-09-24,84.19,84.19,83.21,83.7,639720
2018-09-21,83.09,84.19,82.42,84.19,1940850
2018-09-20,83.82,83.89,83.09,83.09,771520
2018-09-19,84.31,84.44,83.64,84.19,929630
2018-09-18,83.15,84.8,82.6,84.31,1794170
2018-09-17,81.87,83.09,81.44,83.09,1170020
2018-09-14,80.71,81.87,80.71,81.26,1008470
2018-09-13,80.65,80.95,79.92,80.71,855170
2018-09-12,81.26,82.36,80.77,80.89,1464430
2018-09-11,77.9,80.89,77.9,80.65,2163690
2018-09-10,77.9,78.45,77.78,77.96,603870
2018-09-07,74.54,77.96,74.54,77.65,882130
2018-09-06,76.68,77.23,74.54,74.6,1234110
2018-09-05,79.43,79.43,76.49,76.68,1550390
2018-09-04,79.32,79.32,78.71,78.76,690780
2018-08-31,78.92,79.82,78.76,78.76,2030190
2018-08-30,79.22,79.27,78.16,78.66,1255490
2018-08-29,80.17,80.22,78.86,79.22,1124120
2018-08-28,80.47,80.52,79.92,80.07,1057220
2018-08-27,81.93,81.93,80.42,80.57,1141160
2018-08-24,82.08,82.08,81.53,81.53,453010
2018-08-23,81.93,82.08,81.68,82.08,410280
2018-08-22,82.33,82.38,81.38,81.93,640010
2018-08-21,80.77,81.93,80.57,81.93,864240
2018-08-20,79.92,81.38,79.72,80.47,1290170
2018-08-17,79.92,80.17,79.67,79.67,476930
2018-08-16,79.42,79.72,78.21,79.72,1515700
2018-08-15,79.67,80.62,79.52,79.67,1398550
2018-08-14,79.92,80.37,79.32,79.47,995480
2018-08-13,78.92,78.92,78.11,78.46,1245500
2018-08-10,78.92,79.32,78.41,79.02,908450
2018-08-09,79.42,80.32,78.41,78.92,829210
2018-08-08,76.4,78.66,76.4,78.16,1417410
2018-08-07,80.42,80.42,76.9,76.9,2437260
2018-08-06,81.43,81.43,80.17,80.37,1388870
2018-08-03,82.78,82.78,81.08,81.23,1232510
2018-08-02,83.59,83.89,81.28,82.94,1740590
2018-08-01,84.44,84.54,83.74,83.89,729770
2018-07-31,84.44,84.95,83.94,84.54,634220
2018-07-30,84.95,85.4,84.34,84.7,473580
2018-07-27,85.95,86.2,84.74,84.85,948850
2018-07-26,85.4,86.2,84.95,86.2,789640
2018-07-25,85.45,85.65,85.4,85.4,827050
2018-07-24,85.35,85.95,85.1,85.4,766120
2018-07-23,84.95,86.35,84.54,85.45,985300
2018-07-20,85.85,85.85,85.05,85.2,620700
2018-07-19,86.96,86.96,84.95,85.7,970590
2018-07-18,84.44,84.95,84.19,84.95,891457
2018-07-17,83.69,84.44,83.64,84.39,588420
2018-07-16,84.04,84.6,83.34,84.44,1275920
2018-07-13,84.6,84.85,83.34,83.59,407360
2018-07-12,83.94,84.85,83.94,84.6,158530
2018-07-11,83.94,84.7,83.44,83.94,1079620
2018-07-10,83.94,84.9,83.94,83.94,937630
2018-07-09,84.9,85.2,83.84,83.94,396400
2018-07-06,82.43,85.45,82.43,83.44,449020
2018-07-05,83.94,84.44,82.43,82.94,1090640
2018-07-04,85.45,85.45,83.94,83.94,1029310
2018-07-03,85.45,85.5,84.95,85.45,1281680
2018-07-02,85.45,85.95,84.95,85.95,1850340
